0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.01871890076026139,-0.015622952855733334,-1.8056927359734842e-5
0.22317195817534655,-0.22274696983448675,0.03053824054938985
0.2705645705851768,-0.3342845998140641,0.009378888438153685
0.31189231796634476,-0.43789033841558805,-0.12299854858546948
0.3067979499432332,-0.43368647349942424,-0.28200452584946706
0.21546918964845155,-0.35165794656717053,-0.3408362899480896
0.10306852031268864,-0.29140711233692995,-0.31787746586762816
0.07399800394907312,-0.298530863409255,-0.2936340742628345
0.1484516783664517,-0.36037965619619655,-0.28678261058532406
0.2563315514182837,-0.4151069548311271,-0.34761523232387137
0.30803360038626926,-0.39045780131613483,-0.4773404669932871
0.24238966976708995,-0.3056220687502517,-0.5523118085060149
0.10596769789818815,-0.25584728539443563,-0.5399346197146974
0.024426065740484726,-0.2794887534381278,-0.5235268133473286
0.06871763272250744,-0.3473989227844324,-0.5179893659326027
0.1948395165228164,-0.39334982034175797,-0.5410978198139831
0.29027627579433984,-0.36293505577386886,-0.6370250811207051
0.2617582664491489,-0.274344810305937,-0.7213436271861681
0.12364883314648585,-0.22362234550374166,-0.7220994102657955
0.00032678735757272863,-0.256677827834313,-0.7089146226397308
0.0006873084944938186,-0.33791130151285365,-0.71179268497322
0.12073590278241216,-0.3900309482085726,-0.717262430502001
0.24929483260726384,-0.35978445243374313,-0.7773139419940243
0.2653674255882305,-0.2653537460358135,-0.8604604901550852
0.14521514188911047,-0.20281280195592624,-0.8761138113479364
-0.004535225988065113,-0.23383564606820864,-0.8644453923432578
-0.050677610212727126,-0.3264500151433009,-0.8747060459880868
0.04558501741405059,-0.39369620099261093,-0.8777774059946288
0.19306014204624322,-0.3708760224266093,-0.9080557056788807
0.25416575083690757,-0.2723334068470554,-0.9805058640186073
0.16622739840077116,-0.19221379187206258,-1.0101293986471078
0.006119290157887709,-0.2108388569987966,-1.0005970307332024
-0.08291170572252204,-0.30900791697177754,-1.0136191741595841
-0.02260710977534522,-0.3954600460877998,-1.0227554396986853
0.12828559200254983,-0.38806094586594425,-1.033470325662377
0.22913537381353508,-0.290170988346072,-1.0886329111870103
0.18245750850181996,-0.1912993990350911,-1.1284937279340295
0.027578070799293423,-0.18923088169192365,-1.1234209551223673
-0.09641708105271597,-0.2851236876455567,-1.1345552647910317
-0.07899423515940139,-0.3904538195765075,-1.1520826115249427
0.060470021903715664,-0.40559133267648173,-1.1540744348250458
0.19157658357262333,-0.3151164853012047,-1.1894345664016788
0.19025790606454834,-0.2000702177474798,-1.2336591242795667
0.054607802440609296,-0.17162395052334864,-1.2356440470950922
-0.09336543166470414,-0.2565724028744275,-1.2422625368862634
-0.12079332005572557,-0.3767490912304378,-1.2661574367668835
-0.005652118683218483,-0.4192258599617876,-1.2684724491336625
0.14360022993890137,-0.34393047750173417,-1.285715337320735
0.1870950034407197,-0.21820265738562214,-1.3276308560660854
0.0820719277970061,-0.16076311743368304,-1.3380778938280602
-0.0770458475635495,-0.22628703759794394,-1.3401709289375086
-0.14681140753841507,-0.35446737990256183,-1.3661902792171174
-0.06597840509334334,-0.42588836050815876,-1.374659804559372
0.08816373889902399,-0.37346953600633404,-1.378769272467318
0.1717507296709004,-0.24461276387963887,-1.4125385320668369
0.10541335502147788,-0.15886139317297854,-1.4307719014577605
-0.051451694333698554,-0.19764303044026257,-1.4304162843940884
-0.15719750148348763,-0.32518329988405437,-1.45410166669948
-0.11707131778843517,-0.42368071574264604,-1.4708840088623705
0.028814413936671952,-0.40063394103035666,-1.4685642704762185
0.14433568382179512,-0.2774061773555436,-1.4905964503782836
0.12099239963250662,-0.16720761050275776,-1.5138032879281715
-0.020932097208465235,-0.17396135062975826,-1.51397636950468
-0.1532637213976756,-0.29146394356288996,-1.532165287357454
-0.1563551176825323,-0.41193003331087635,-1.5561548012932935
-0.03066058546900866,-0.4225313686565024,-1.5540625197188052
0.10618236605081761,-0.3140439778495916,-1.5637662126672889
0.12626647748679884,-0.18598855142894594,-1.5877020424800108
0.010154629738368108,-0.15813527498930124,-1.5909656892511181
-0.13732156461689338,-0.2564624979141505,-1.6025596533325257
-0.1823065676241518,-0.3911645730244502,-1.6304487984705682
-0.08653912565345195,-0.4367625257789397,-1.633685431681467
0.05962821245246143,-0.35159437491009576,-1.633377519753575
0.1198531121979607,-0.2142883758624202,-1.6535506225879508
0.03778840554075891,-0.15234491131756855,-1.6610512856120383
-0.11248157111907031,-0.22354935157471295,-1.666974382104956
-0.1945089168842974,-0.3630061067105746,-1.69463633452134
-0.13545111057623102,-0.44171520656666313,-1.7058246609717835
0.0077155953221488965,-0.38700824951421836,-1.6998923851669185
0.10153267161159239,-0.2502355088528632,-1.7128284380154566
0.058591951787221284,-0.15785377481885782,-1.723885848568456
-0.08239281922602246,-0.19598020468432745,-1.7263855315150667
-0.19362280497356985,-0.3299609904554856,-1.7502009026290433
-0.174708146990024,-0.436757632697109,-1.769291039241624
-0.04612819995770676,-0.41740763419617916,-1.7629039344694886
0.07218952067787547,-0.2912474699587364,-1.7670932111686097
0.07003481449693723,-0.17489132539688063,-1.7794416835908229
-0.0509283163936294,-0.17660325458453355,-1.7810565096647166
-0.1813068739761284,-0.2951291678463301,-1.798848532664076
-0.20254094605637102,-0.4223198362303535,-1.8235999394483546
-0.09838154500885753,-0.44038558270641753,-1.821359128455626
0.0336696380686974,-0.33432015920116204,-1.8176136513305137
0.07054223636995507,-0.2026398371972717,-1.828168025376415
-0.021840315866557096,-0.1676136770438415,-1.8307439547914885
-0.16007416277313946,-0.261875283539577,-1.8421134607297607
